Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit
ORD-18238,2023-03-04,2023-03-10,Standard Class,CUST-3718,Corporate,West,Colorado,Technology,Accessories,Laptop Stand,29.77,2,0.0,59.54,8.65
ORD-18243,2021-12-11,2021-12-11,Same Day,CUST-1074,Consumer,West,Colorado,Technology,Electronics,USB-C Hub,271.54,3,0.25,610.97,98.64
ORD-18248,2024-07-17,2024-07-24,Standard Class,CUST-6906,Home Office,Central,Arkansas,Technology,Electronics,Webcam,355.31,1,0.15,302.01,71.41
ORD-18250,2022-05-22,2022-05-25,First Class,CUST-9634,Corporate,East,Massachusetts,Furniture,Desks,Writing Desk,217.76,1,0.3,152.43,14.24
ORD-18255,2023-06-10,2023-06-15,Standard Class,CUST-4003,Corporate,South,Alabama,Office Supplies,Paper,Poster Paper,12.56,3,0.15,32.03,10.3
ORD-18256,2024-09-26,2024-10-02,Standard Class,CUST-1374,Consumer,South,North Carolina,Office Supplies,Paper,Cardstock,43.8,2,0.3,61.32,12.25
ORD-18260,2021-12-17,2021-12-24,Standard Class,CUST-4265,Corporate,West,Nevada,Office Supplies,Stationery,Sticky Notes,12.3,1,0.0,12.3,3.09
ORD-18261,2024-04-26,2024-05-01,Standard Class,CUST-1975,Consumer,West,Washington,Technology,Phones,Feature Phone,83.61,1,0.15,71.07,16.58
ORD-18265,2022-11-24,2022-11-29,Second Class,CUST-7430,Consumer,West,Utah,Furniture,Desks,Writing Desk,832.29,3,0.0,2496.87,369.15
ORD-18268,2024-11-25,2024-12-02,Standard Class,CUST-2054,Consumer,East,Maryland,Technology,Electronics,USB-C Hub,465.1,2,0.2,744.16,124.92
ORD-18269,2023-10-15,2023-10-22,Standard Class,CUST-7337,Consumer,West,Oregon,Office Supplies,Paper,Cardstock,24.89,2,0.05,47.29,7.47
ORD-18274,2024-01-01,2024-01-08,Standard Class,CUST-6407,Corporate,East,Maryland,Technology,Phones,Feature Phone,718.16,1,0.3,502.71,105.29
ORD-18277,2023-06-16,2023-06-19,First Class,CUST-5638,Consumer,South,Alabama,Office Supplies,Paper,Poster Paper,5.01,1,0.25,3.76,0.99
ORD-18281,2024-11-14,2024-11-21,Standard Class,CUST-7167,Corporate,East,Massachusetts,Furniture,Storage,Bookshelf,279.17,5,0.0,1395.85,189.15
ORD-18286,2022-09-25,2022-10-02,Standard Class,CUST-6918,Corporate,West,Oregon,Furniture,Desks,Writing Desk,955.99,5,0.05,4540.95,623.2
ORD-18291,2022-05-09,2022-05-15,Standard Class,CUST-4291,Consumer,West,Nevada,Furniture,Desks,Corner Desk,694.88,1,0.3,486.42,75.02
ORD-18295,2024-01-06,2024-01-09,Second Class,CUST-9510,Consumer,South,Texas,Technology,Accessories,Laptop Stand,66.26,1,0.0,66.26,17.13
ORD-18298,2021-11-08,2021-11-10,Same Day,CUST-6091,Consumer,East,Virginia,Office Supplies,Binders,Lever Arch File,25.36,2,0.05,48.18,12.21
ORD-18303,2024-10-27,2024-10-28,Same Day,CUST-1766,Corporate,Central,Missouri,Office Supplies,Stationery,Notebook,28.86,2,0.2,46.18,12.07
ORD-18304,2021-07-04,2021-07-10,Standard Class,CUST-7662,Consumer,South,Alabama,Technology,Phones,Smartphone Lite,256.43,3,0.3,538.5,61.16
ORD-18308,2024-10-08,2024-10-10,First Class,CUST-2922,Consumer,Central,Arkansas,Technology,Accessories,Laptop Stand,16.94,1,0.05,16.09,4.16
ORD-18312,2023-06-19,2023-06-25,Standard Class,CUST-6112,Corporate,West,Washington,Furniture,Desks,Foldable Desk,372.29,3,0.3,781.81,47.04
ORD-18317,2022-12-14,2022-12-17,First Class,CUST-9500,Corporate,West,Oregon,Technology,Phones,Bluetooth Earbuds,149.93,3,0.0,449.79,99.88
ORD-18319,2023-01-05,2023-01-10,Standard Class,CUST-8233,Corporate,West,Oregon,Technology,Accessories,Screen Protector,96.37,1,0.0,96.37,15.0
ORD-18320,2022-05-03,2022-05-05,First Class,CUST-6459,Home Office,East,Connecticut,Technology,Phones,Bluetooth Earbuds,1033.27,5,0.3,3616.45,424.59
ORD-18322,2021-11-20,2021-11-23,Second Class,CUST-4218,Consumer,West,California,Furniture,Office Chairs,Stool,222.89,3,0.1,601.8,55.4
ORD-18325,2023-10-08,2023-10-10,Same Day,CUST-3629,Home Office,West,Arizona,Technology,Phones,Smartphone Pro,1160.91,3,0.0,3482.73,436.35
ORD-18330,2024-10-12,2024-10-18,Standard Class,CUST-8022,Consumer,Central,Arkansas,Furniture,Storage,Bookshelf,186.08,1,0.25,139.56,6.14
ORD-18334,2022-06-11,2022-06-13,First Class,CUST-4775,Consumer,South,Georgia,Furniture,Office Chairs,Executive Chair,739.2,4,0.3,2069.76,224.03
ORD-18335,2021-06-04,2021-06-06,First Class,CUST-3287,Corporate,West,Nevada,Furniture,Desks,Writing Desk,951.59,3,0.25,2141.08,307.63
ORD-18336,2021-09-25,2021-09-28,Second Class,CUST-6590,Consumer,West,California,Technology,Accessories,Screen Protector,39.3,1,0.05,37.33,8.11
ORD-18338,2021-02-16,2021-02-19,Second Class,CUST-9278,Corporate,West,Idaho,Furniture,Office Chairs,Ergonomic Chair,848.29,1,0.0,848.29,134.45
ORD-18339,2021-08-14,2021-08-16,First Class,CUST-4890,Corporate,South,Texas,Technology,Electronics,Keyboard,1323.75,5,0.3,4633.12,494.28
ORD-18342,2024-03-26,2024-04-01,Standard Class,CUST-9087,Home Office,West,California,Technology,Phones,Feature Phone,277.13,1,0.0,277.13,73.86
ORD-18347,2023-10-11,2023-10-18,Standard Class,CUST-2765,Home Office,East,Pennsylvania,Office Supplies,Stationery,Pen Set,26.06,2,0.25,39.09,9.2
ORD-18352,2022-10-14,2022-10-19,Standard Class,CUST-5958,Consumer,West,California,Furniture,Office Chairs,Executive Chair,163.55,3,0.15,417.05,75.9
ORD-18353,2023-02-27,2023-02-27,Same Day,CUST-7821,Home Office,South,Alabama,Technology,Accessories,Charging Pad,47.44,6,0.05,270.41,73.4
ORD-18356,2024-07-09,2024-07-09,Same Day,CUST-2909,Corporate,South,Louisiana,Technology,Phones,Feature Phone,98.82,4,0.2,316.22,35.67
ORD-18357,2024-12-14,2024-12-19,Second Class,CUST-9839,Consumer,East,Massachusetts,Office Supplies,Stationery,Sticky Notes,39.58,2,0.3,55.41,13.16
ORD-18358,2022-12-11,2022-12-16,Standard Class,CUST-5633,Consumer,Central,Indiana,Office Supplies,Paper,A4 Paper Ream,42.57,2,0.05,80.88,14.4
ORD-18362,2022-08-07,2022-08-11,First Class,CUST-7559,Consumer,Central,Iowa,Office Supplies,Binders,Document Wallet,4.05,2,0.0,8.1,2.34
ORD-18367,2023-12-22,2023-12-24,Same Day,CUST-3365,Consumer,West,California,Furniture,Storage,Drawer Unit,311.35,1,0.05,295.78,40.64
ORD-18368,2023-07-27,2023-08-01,Standard Class,CUST-8835,Home Office,East,Michigan,Office Supplies,Binders,Clear Sleeve,22.87,3,0.3,48.03,6.49
ORD-18373,2023-10-14,2023-10-16,Same Day,CUST-8516,Consumer,East,Ohio,Technology,Electronics,Monitor,690.21,2,0.25,1035.32,145.24
ORD-18374,2022-10-01,2022-10-06,Second Class,CUST-1548,Consumer,East,Massachusetts,Technology,Electronics,SSD Drive,253.68,3,0.2,608.83,72.33
ORD-18377,2023-09-05,2023-09-12,Standard Class,CUST-3710,Corporate,East,Connecticut,Furniture,Desks,Writing Desk,1125.24,1,0.1,1012.72,146.0
ORD-18378,2022-12-09,2022-12-16,Standard Class,CUST-2026,Consumer,West,Nevada,Office Supplies,Paper,Cardstock,57.85,3,0.3,121.48,24.69
ORD-18383,2021-12-04,2021-12-10,Standard Class,CUST-1619,Consumer,South,Georgia,Technology,Electronics,SSD Drive,965.98,1,0.1,869.38,198.24
ORD-18385,2024-06-13,2024-06-20,Standard Class,CUST-2053,Consumer,West,Colorado,Office Supplies,Stationery,Paper Clips,23.85,2,0.0,47.7,7.17
ORD-18389,2024-09-11,2024-09-17,Standard Class,CUST-4148,Consumer,South,North Carolina,Office Supplies,Stationery,Pen Set,27.07,4,0.0,108.28,21.04
ORD-18392,2024-04-01,2024-04-08,Standard Class,CUST-1223,Consumer,West,Washington,Technology,Phones,Feature Phone,782.49,1,0.05,743.37,146.4
ORD-18395,2022-03-18,2022-03-22,Second Class,CUST-8649,Consumer,South,Tennessee,Technology,Accessories,Screen Protector,64.1,1,0.3,44.87,7.57
ORD-18396,2023-11-24,2023-11-26,Same Day,CUST-6507,Consumer,Central,Minnesota,Office Supplies,Paper,Poster Paper,46.12,3,0.0,138.36,31.08
ORD-18398,2021-02-11,2021-02-16,Standard Class,CUST-8856,Corporate,West,Colorado,Office Supplies,Paper,Cardstock,12.05,1,0.1,10.85,3.15
ORD-18402,2022-11-06,2022-11-11,Second Class,CUST-6498,Corporate,West,California,Office Supplies,Stationery,Notebook,26.97,3,0.0,80.91,12.67
ORD-18403,2024-04-05,2024-04-05,Same Day,CUST-1249,Consumer,West,Washington,Office Supplies,Stationery,Pen Set,5.24,1,0.0,5.24,1.02
ORD-18405,2023-10-21,2023-10-28,Standard Class,CUST-3262,Consumer,East,Pennsylvania,Technology,Phones,Feature Phone,62.51,3,0.15,159.4,33.35
ORD-18408,2022-12-15,2022-12-19,Second Class,CUST-4011,Consumer,Central,Iowa,Technology,Accessories,Power Bank,77.38,3,0.3,162.5,37.27
ORD-18410,2022-04-23,2022-04-30,Standard Class,CUST-4112,Consumer,West,Utah,Furniture,Desks,Standing Desk,580.31,1,0.25,435.23,59.4
ORD-18411,2022-09-16,2022-09-20,Second Class,CUST-8923,Home Office,West,California,Office Supplies,Paper,A4 Paper Ream,39.92,1,0.0,39.92,6.52
ORD-18415,2024-02-21,2024-02-26,Second Class,CUST-2218,Home Office,South,Georgia,Technology,Accessories,Screen Protector,19.43,1,0.05,18.46,2.48
ORD-18420,2023-08-04,2023-08-11,Standard Class,CUST-9095,Corporate,Central,Iowa,Technology,Phones,Bluetooth Earbuds,708.65,4,0.0,2834.6,393.53
ORD-18423,2022-03-17,2022-03-23,Standard Class,CUST-5953,Consumer,Central,Missouri,Technology,Electronics,Wireless Mouse,303.99,1,0.0,303.99,71.69
ORD-18427,2023-07-15,2023-07-20,Standard Class,CUST-2105,Home Office,South,Louisiana,Office Supplies,Binders,Clear Sleeve,20.09,1,0.25,15.07,3.63
ORD-18430,2022-04-20,2022-04-22,First Class,CUST-1854,Corporate,West,Arizona,Technology,Electronics,Monitor,839.48,3,0.2,2014.75,330.66
ORD-18433,2021-03-14,2021-03-20,Standard Class,CUST-8596,Consumer,West,Utah,Office Supplies,Binders,Presentation Folder,26.22,2,0.1,47.2,14.11
ORD-18437,2024-09-23,2024-09-30,Standard Class,CUST-7805,Consumer,South,South Carolina,Office Supplies,Binders,Document Wallet,7.17,2,0.3,10.04,1.46
ORD-18441,2022-06-12,2022-06-16,Second Class,CUST-1999,Consumer,West,Arizona,Technology,Electronics,Keyboard,1175.25,1,0.25,881.44,166.73
ORD-18443,2023-02-03,2023-02-09,Standard Class,CUST-2776,Consumer,Central,Illinois,Office Supplies,Binders,Document Wallet,7.23,2,0.15,12.29,3.04
ORD-18446,2023-09-26,2023-10-02,Standard Class,CUST-9712,Consumer,West,Colorado,Furniture,Storage,Filing Cabinet,303.89,1,0.25,227.92,18.61
ORD-18449,2022-05-09,2022-05-14,Second Class,CUST-1840,Home Office,West,Oregon,Office Supplies,Paper,Labels Sheet,45.94,3,0.0,137.82,25.77
ORD-18453,2024-12-06,2024-12-13,Standard Class,CUST-7737,Consumer,East,Maryland,Technology,Accessories,Laptop Stand,21.75,1,0.25,16.31,2.67
ORD-18456,2023-06-24,2023-06-26,Same Day,CUST-7921,Corporate,Central,Iowa,Technology,Electronics,Laptop,415.62,1,0.15,353.28,77.51
ORD-18457,2022-09-17,2022-09-17,Same Day,CUST-1446,Corporate,East,Maryland,Office Supplies,Stationery,Paper Clips,11.04,1,0.1,9.94,1.55
ORD-18460,2024-06-02,2024-06-05,Second Class,CUST-8639,Consumer,South,Georgia,Technology,Accessories,Laptop Stand,114.01,1,0.15,96.91,12.48
ORD-18461,2022-12-12,2022-12-19,Standard Class,CUST-9114,Consumer,East,Maryland,Furniture,Office Chairs,Gaming Chair,747.43,1,0.0,747.43,57.5
ORD-18464,2023-04-05,2023-04-12,Standard Class,CUST-8973,Home Office,Central,Wisconsin,Technology,Accessories,Charging Pad,105.74,4,0.05,401.81,93.01
ORD-18465,2024-07-22,2024-07-25,Second Class,CUST-2701,Home Office,East,Maryland,Technology,Phones,Bluetooth Earbuds,1089.5,3,0.3,2287.95,251.22
ORD-18470,2022-12-17,2022-12-22,Standard Class,CUST-5694,Home Office,Central,Illinois,Office Supplies,Stationery,Paper Clips,8.47,2,0.15,14.4,2.12
ORD-18473,2023-06-13,2023-06-19,Standard Class,CUST-7488,Consumer,Central,Arkansas,Office Supplies,Binders,Lever Arch File,30.17,4,0.0,120.68,28.19
ORD-18476,2021-12-02,2021-12-08,Standard Class,CUST-1570,Consumer,West,Arizona,Technology,Accessories,Power Bank,83.74,1,0.2,66.99,13.14
ORD-18477,2024-04-21,2024-04-24,Second Class,CUST-8617,Home Office,West,Utah,Technology,Electronics,SSD Drive,1089.64,1,0.1,980.68,141.37
ORD-18478,2024-11-08,2024-11-14,Standard Class,CUST-7508,Consumer,East,Maryland,Furniture,Office Chairs,Mesh Chair,447.74,1,0.15,380.58,69.47
ORD-18482,2022-04-25,2022-04-27,First Class,CUST-2260,Corporate,East,Virginia,Office Supplies,Stationery,Stapler,27.91,2,0.0,55.82,16.86
ORD-18487,2022-04-03,2022-04-08,Standard Class,CUST-5042,Corporate,West,Washington,Technology,Accessories,Power Bank,93.9,1,0.0,93.9,25.15
ORD-18491,2021-09-16,2021-09-22,Standard Class,CUST-4859,Consumer,East,Michigan,Furniture,Desks,Foldable Desk,1040.65,4,0.3,2913.82,486.75
ORD-18495,2024-11-07,2024-11-13,Standard Class,CUST-3990,Home Office,West,Idaho,Furniture,Office Chairs,Executive Chair,533.43,1,0.0,533.43,54.81
ORD-18500,2022-04-12,2022-04-17,Standard Class,CUST-1221,Corporate,West,Utah,Furniture,Storage,Bookshelf,55.33,3,0.25,124.49,21.77
ORD-18503,2021-12-18,2021-12-24,Standard Class,CUST-8737,Consumer,East,Maryland,Office Supplies,Stationery,Sticky Notes,32.66,1,0.0,32.66,6.31
ORD-18505,2024-10-14,2024-10-19,Second Class,CUST-7825,Corporate,West,Oregon,Furniture,Storage,Filing Cabinet,126.28,2,0.1,227.3,15.91
ORD-18509,2022-10-25,2022-10-30,Standard Class,CUST-2717,Home Office,South,North Carolina,Office Supplies,Binders,Clear Sleeve,28.74,2,0.15,48.86,12.31
ORD-18511,2021-03-09,2021-03-15,Standard Class,CUST-6395,Corporate,Central,Illinois,Furniture,Storage,Bookshelf,264.18,1,0.1,237.76,37.64
ORD-18513,2024-07-23,2024-07-26,Second Class,CUST-4901,Consumer,East,Virginia,Furniture,Office Chairs,Stool,821.74,1,0.15,698.48,128.9
ORD-18517,2022-02-09,2022-02-16,Standard Class,CUST-9956,Corporate,West,Washington,Furniture,Storage,Filing Cabinet,162.34,3,0.0,487.02,55.19
ORD-18521,2024-12-27,2025-01-02,Standard Class,CUST-7653,Consumer,East,Connecticut,Office Supplies,Paper,A4 Paper Ream,50.54,1,0.0,50.54,14.06
ORD-18524,2021-03-22,2021-03-29,Standard Class,CUST-7547,Consumer,South,South Carolina,Technology,Accessories,Charging Pad,73.07,2,0.0,146.14,30.1
ORD-18527,2024-11-11,2024-11-15,Second Class,CUST-6909,Corporate,Central,Illinois,Office Supplies,Stationery,Highlighter Pack,19.95,3,0.2,47.88,12.06
ORD-18529,2021-03-13,2021-03-18,Standard Class,CUST-5740,Home Office,South,Florida,Office Supplies,Binders,Presentation Folder,15.73,6,0.15,80.22,21.32
ORD-18531,2024-03-04,2024-03-09,Standard Class,CUST-5479,Consumer,West,California,Office Supplies,Stationery,Paper Clips,7.43,2,0.1,13.37,3.7
ORD-18535,2023-07-26,2023-07-31,Second Class,CUST-5216,Consumer,East,Pennsylvania,Office Supplies,Binders,Document Wallet,6.87,3,0.0,20.61,6.87
ORD-18537,2023-01-24,2023-01-31,Standard Class,CUST-6145,Corporate,East,Ohio,Technology,Electronics,Monitor,433.96,1,0.0,433.96,53.77
ORD-18539,2022-04-23,2022-04-28,Second Class,CUST-7237,Corporate,South,Tennessee,Technology,Electronics,Keyboard,835.93,1,0.0,835.93,219.86
ORD-18543,2024-04-28,2024-05-03,Second Class,CUST-2765,Corporate,Central,Wisconsin,Office Supplies,Paper,Envelope Pack,39.86,5,0.0,199.3,42.8
ORD-18546,2023-10-21,2023-10-27,Standard Class,CUST-5974,Consumer,Central,Missouri,Office Supplies,Stationery,Pen Set,31.58,2,0.0,63.16,21.21
ORD-18549,2022-03-03,2022-03-07,Second Class,CUST-7852,Corporate,West,Utah,Furniture,Storage,Bookshelf,225.05,1,0.1,202.55,18.92
ORD-18550,2024-02-10,2024-02-15,Standard Class,CUST-8416,Corporate,East,Massachusetts,Office Supplies,Paper,A4 Paper Ream,28.61,1,0.1,25.75,4.85
ORD-18555,2023-12-14,2023-12-20,Standard Class,CUST-9661,Consumer,West,Nevada,Furniture,Office Chairs,Executive Chair,872.45,3,0.0,2617.35,173.28
ORD-18560,2023-02-14,2023-02-19,Standard Class,CUST-2067,Corporate,West,California,Office Supplies,Paper,Poster Paper,20.01,2,0.0,40.02,10.91
ORD-18565,2023-08-24,2023-08-29,Second Class,CUST-2917,Home Office,South,Florida,Furniture,Desks,L-Shaped Desk,457.85,5,0.0,2289.25,419.61
ORD-18567,2022-02-09,2022-02-14,Standard Class,CUST-8635,Home Office,Central,Kansas,Technology,Electronics,Headphones,587.33,1,0.1,528.6,64.19
ORD-18568,2022-04-19,2022-04-25,Standard Class,CUST-7695,Consumer,Central,Iowa,Technology,Phones,Bluetooth Earbuds,1122.49,3,0.15,2862.35,483.92
ORD-18573,2021-09-07,2021-09-13,Standard Class,CUST-6880,Corporate,East,Virginia,Furniture,Office Chairs,Gaming Chair,514.64,1,0.1,463.18,35.38
ORD-18575,2023-07-08,2023-07-12,Second Class,CUST-5419,Consumer,South,Tennessee,Furniture,Office Chairs,Gaming Chair,677.71,2,0.0,1355.42,96.59
ORD-18578,2021-11-26,2021-12-02,Standard Class,CUST-6453,Consumer,West,Utah,Technology,Phones,Smartphone Lite,1037.62,5,0.15,4409.88,879.12
ORD-18580,2024-02-17,2024-02-23,Standard Class,CUST-8564,Corporate,Central,Indiana,Office Supplies,Stationery,Highlighter Pack,22.91,1,0.0,22.91,6.22
ORD-18581,2024-02-10,2024-02-17,Standard Class,CUST-6079,Consumer,West,Colorado,Office Supplies,Paper,A4 Paper Ream,43.76,1,0.0,43.76,9.68
ORD-18582,2022-05-16,2022-05-22,Standard Class,CUST-8622,Home Office,West,Idaho,Office Supplies,Stationery,Sticky Notes,8.88,2,0.25,13.32,3.23
ORD-18587,2024-11-02,2024-11-07,Second Class,CUST-1007,Home Office,East,Connecticut,Office Supplies,Paper,Envelope Pack,53.48,2,0.25,80.22,15.03
ORD-18591,2024-04-27,2024-05-03,Standard Class,CUST-2024,Home Office,East,Virginia,Office Supplies,Stationery,Stapler,6.79,3,0.1,18.33,3.02
ORD-18594,2023-09-25,2023-09-27,First Class,CUST-2534,Corporate,East,New Jersey,Furniture,Office Chairs,Ergonomic Chair,284.5,2,0.0,569.0,33.91
ORD-18597,2022-07-05,2022-07-07,Same Day,CUST-5799,Corporate,West,Idaho,Technology,Accessories,Charging Pad,77.98,1,0.25,58.48,8.96
ORD-18599,2024-09-25,2024-09-29,First Class,CUST-1688,Consumer,West,Arizona,Technology,Phones,Smartphone Lite,1073.2,4,0.2,3434.24,540.35
ORD-18602,2024-06-14,2024-06-20,Standard Class,CUST-4982,Consumer,South,North Carolina,Office Supplies,Binders,Lever Arch File,24.51,3,0.0,73.53,13.99
ORD-18603,2022-10-07,2022-10-10,Second Class,CUST-8436,Corporate,Central,Minnesota,Office Supplies,Binders,Presentation Folder,32.99,3,0.0,98.97,33.79
ORD-18607,2021-06-22,2021-06-27,Standard Class,CUST-7163,Home Office,West,Oregon,Office Supplies,Stationery,Paper Clips,24.05,5,0.0,120.25,30.74
ORD-18610,2024-04-05,2024-04-09,First Class,CUST-3300,Corporate,Central,Minnesota,Office Supplies,Binders,Ring Binder,21.27,4,0.25,63.81,18.53
ORD-18615,2023-03-20,2023-03-24,Second Class,CUST-5079,Consumer,West,Colorado,Technology,Phones,Bluetooth Earbuds,1094.59,2,0.0,2189.18,446.02
ORD-18620,2021-01-05,2021-01-10,Second Class,CUST-1727,Consumer,Central,Arkansas,Technology,Electronics,Monitor,673.41,1,0.15,572.4,64.39
ORD-18622,2023-04-08,2023-04-12,First Class,CUST-8877,Consumer,South,North Carolina,Furniture,Desks,Foldable Desk,982.2,4,0.0,3928.8,210.91
ORD-18624,2023-11-18,2023-11-22,First Class,CUST-3806,Home Office,East,Michigan,Technology,Phones,Feature Phone,380.94,1,0.3,266.66,49.53
ORD-18627,2024-12-22,2024-12-29,Standard Class,CUST-5960,Corporate,Central,Kansas,Furniture,Storage,Drawer Unit,334.75,2,0.15,569.07,79.9
ORD-18631,2024-10-26,2024-11-01,Standard Class,CUST-8406,Consumer,West,Arizona,Furniture,Office Chairs,Ergonomic Chair,160.44,1,0.0,160.44,12.11
ORD-18633,2021-12-03,2021-12-08,Standard Class,CUST-8975,Home Office,West,California,Technology,Phones,Phone Case,37.3,1,0.0,37.3,5.85
ORD-18638,2024-12-11,2024-12-16,Standard Class,CUST-9091,Consumer,West,Washington,Technology,Electronics,SSD Drive,347.91,1,0.0,347.91,77.58
ORD-18639,2022-08-14,2022-08-21,Standard Class,CUST-3627,Consumer,West,Nevada,Technology,Electronics,Monitor,379.77,4,0.25,1139.31,165.19
ORD-18644,2024-06-13,2024-06-16,Second Class,CUST-1538,Corporate,Central,Wisconsin,Technology,Accessories,Screen Protector,73.81,1,0.15,62.74,14.81
ORD-18647,2022-11-25,2022-12-01,Standard Class,CUST-7839,Consumer,Central,Indiana,Office Supplies,Stationery,Binder,31.15,4,0.0,124.6,27.38
ORD-18651,2023-07-11,2023-07-16,Standard Class,CUST-1856,Consumer,South,Tennessee,Furniture,Desks,Foldable Desk,521.56,2,0.15,886.65,156.78
ORD-18654,2023-11-11,2023-11-17,Standard Class,CUST-7959,Consumer,West,Utah,Office Supplies,Paper,A4 Paper Ream,27.71,2,0.1,49.88,15.38
ORD-18657,2022-01-13,2022-01-18,Second Class,CUST-1518,Consumer,West,Idaho,Furniture,Office Chairs,Gaming Chair,442.31,2,0.0,884.62,111.18
ORD-18662,2023-03-01,2023-03-05,Second Class,CUST-3859,Home Office,East,New Jersey,Office Supplies,Paper,A4 Paper Ream,14.61,1,0.05,13.88,3.55
ORD-18663,2021-11-24,2021-12-01,Standard Class,CUST-6162,Home Office,Central,Indiana,Technology,Phones,Smartphone Lite,572.92,2,0.25,859.38,166.04
ORD-18667,2024-12-08,2024-12-08,Same Day,CUST-2090,Consumer,East,Virginia,Technology,Accessories,Cable Organizer,46.46,4,0.1,167.26,33.57
ORD-18671,2023-10-23,2023-10-28,Standard Class,CUST-2471,Corporate,South,North Carolina,Office Supplies,Binders,Clear Sleeve,8.02,1,0.0,8.02,1.31
ORD-18674,2022-11-08,2022-11-12,First Class,CUST-1047,Consumer,South,South Carolina,Technology,Electronics,Tablet,1013.59,3,0.0,3040.77,517.91
ORD-18677,2021-11-09,2021-11-15,Standard Class,CUST-5765,Corporate,South,Tennessee,Furniture,Desks,Standing Desk,817.01,1,0.3,571.91,39.47
ORD-18681,2021-07-27,2021-08-01,Second Class,CUST-1590,Consumer,South,Louisiana,Technology,Electronics,USB-C Hub,1158.75,5,0.15,4924.69,744.48
ORD-18686,2021-03-20,2021-03-26,Standard Class,CUST-8255,Consumer,West,Oregon,Technology,Electronics,Keyboard,1516.05,3,0.0,4548.15,1260.61
ORD-18689,2021-10-09,2021-10-12,Second Class,CUST-6130,Consumer,Central,Illinois,Office Supplies,Binders,Presentation Folder,9.33,2,0.3,13.06,2.12
ORD-18694,2023-02-19,2023-02-24,Standard Class,CUST-7367,Consumer,South,Tennessee,Furniture,Office Chairs,Stool,461.89,3,0.0,1385.67,239.85
